CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031405997616001GX; 16/01/2024 12:00:00;12;1254;0;186;0;1254
ES0031405997616001GX; 16/01/2024 13:00:00;13;1218;0;179;0;1218
ES0031405997616001GX; 16/01/2024 14:00:00;14;1226;0;186;0;1226
ES0031405997616001GX; 16/01/2024 15:00:00;15;1226;0;182;0;1226
ES0031405997616001GX; 16/01/2024 16:00:00;16;1175;0;178;0;1175
ES0031405997616001GX; 16/01/2024 17:00:00;17;1181;0;179;0;1181
ES0031405997616001GX; 16/01/2024 18:00:00;18;1166;0;171;0;1166
ES0031405997616001GX; 16/01/2024 19:00:00;19;1068;0;173;0;1068
ES0031405997616001GX; 16/01/2024 20:00:00;20;956;0;160;0;956
ES0031405997616001GX; 16/01/2024 21:00:00;21;866;0;155;0;866
ES0031405997616001GX; 16/01/2024 22:00:00;22;521;0;59;0;521
ES0031405997616001GX; 16/01/2024 23:00:00;23;412;0;40;0;412
ES0031405997616001GX; 16/01/2024 24:00:00;24;405;0;39;0;405
ES0031405997616001GX; 17/01/2024 01:00:00;1;367;0;25;0;367
ES0031405997616001GX; 17/01/2024 02:00:00;2;338;0;22;0;338
ES0031405997616001GX; 17/01/2024 03:00:00;3;330;0;23;0;330
ES0031405997616001GX; 17/01/2024 04:00:00;4;324;0;23;0;324
ES0031405997616001GX; 17/01/2024 05:00:00;5;321;0;22;0;321
ES0031405997616001GX; 17/01/2024 06:00:00;6;361;0;28;0;361
ES0031405997616001GX; 17/01/2024 07:00:00;7;513;0;61;0;513
ES0031405997616001GX; 17/01/2024 08:00:00;8;884;0;209;0;884
ES0031405997616001GX; 17/01/2024 09:00:00;9;1135;0;243;0;1135
ES0031405997616001GX; 17/01/2024 10:00:00;10;1103;0;174;0;1103
ES0031405997616001GX; 17/01/2024 11:00:00;11;1223;0;185;0;1223
ES0031405997616001GX; 17/01/2024 12:00:00;12;1215;0;180;0;1215
ES0031405997616001GX; 17/01/2024 13:00:00;13;1208;0;171;0;1208
ES0031405997616001GX; 17/01/2024 14:00:00;14;1195;0;181;0;1195
ES0031405997616001GX; 17/01/2024 15:00:00;15;1173;0;184;0;1173
ES0031405997616001GX; 17/01/2024 16:00:00;16;1112;0;157;0;1112
ES0031405997616001GX; 17/01/2024 17:00:00;17;1125;0;176;0;1125
ES0031405997616001GX; 17/01/2024 18:00:00;18;1056;0;167;0;1056
ES0031405997616001GX; 17/01/2024 19:00:00;19;963;0;147;0;963
ES0031405997616001GX; 17/01/2024 20:00:00;20;908;0;152;0;908
ES0031405997616001GX; 17/01/2024 21:00:00;21;805;0;169;0;805
ES0031405997616001GX; 17/01/2024 22:00:00;22;503;0;54;0;503
ES0031405997616001GX; 17/01/2024 23:00:00;23;410;0;25;0;410
ES0031405997616001GX; 17/01/2024 24:00:00;24;404;0;26;0;404
ES0031405997616001GX; 18/01/2024 01:00:00;1;381;0;11;0;381
ES0031405997616001GX; 18/01/2024 02:00:00;2;346;0;5;1;346
ES0031405997616001GX; 18/01/2024 03:00:00;3;338;0;6;0;338
ES0031405997616001GX; 18/01/2024 04:00:00;4;336;0;7;0;336
ES0031405997616001GX; 18/01/2024 05:00:00;5;341;0;7;0;341
ES0031405997616001GX; 18/01/2024 06:00:00;6;393;0;22;0;393
ES0031405997616001GX; 18/01/2024 07:00:00;7;501;0;43;0;501
ES0031405997616001GX; 18/01/2024 08:00:00;8;874;0;203;0;874
ES0031405997616001GX; 18/01/2024 09:00:00;9;1112;0;214;0;1112
ES0031405997616001GX; 18/01/2024 10:00:00;10;1133;0;180;0;1133
ES0031405997616001GX; 18/01/2024 11:00:00;11;1208;0;191;0;1208
ES0031405997616001GX; 18/01/2024 12:00:00;12;1197;0;194;0;1197
ES0031405997616001GX; 18/01/2024 13:00:00;13;1178;0;188;0;1178
ES0031405997616001GX; 18/01/2024 14:00:00;14;1165;0;173;0;1165
ES0031405997616001GX; 18/01/2024 15:00:00;15;1165;0;181;0;1165
ES0031405997616001GX; 18/01/2024 16:00:00;16;1117;0;162;0;1117
ES0031405997616001GX; 18/01/2024 17:00:00;17;1097;0;149;0;1097
ES0031405997616001GX; 18/01/2024 18:00:00;18;1085;0;176;0;1085
ES0031405997616001GX; 18/01/2024 19:00:00;19;1015;0;168;0;1015
ES0031405997616001GX; 18/01/2024 20:00:00;20;911;0;155;0;911
ES0031405997616001GX; 18/01/2024 21:00:00;21;843;0;156;0;843
ES0031405997616001GX; 18/01/2024 22:00:00;22;521;0;77;0;521
ES0031405997616001GX; 18/01/2024 23:00:00;23;430;0;31;0;430
ES0031405997616001GX; 18/01/2024 24:00:00;24;423;0;29;0;423
ES0031405997616001GX; 19/01/2024 01:00:00;1;377;0;14;0;377
ES0031405997616001GX; 19/01/2024 02:00:00;2;340;0;11;0;340
ES0031405997616001GX; 19/01/2024 03:00:00;3;335;0;9;0;335
ES0031405997616001GX; 19/01/2024 04:00:00;4;331;0;10;0;331
ES0031405997616001GX; 19/01/2024 05:00:00;5;325;0;7;1;325
ES0031405997616001GX; 19/01/2024 06:00:00;6;381;0;27;0;381
ES0031405997616001GX; 19/01/2024 07:00:00;7;488;0;49;0;488
ES0031405997616001GX; 19/01/2024 08:00:00;8;835;0;195;0;835
ES0031405997616001GX; 19/01/2024 09:00:00;9;1085;0;250;0;1085
ES0031405997616001GX; 19/01/2024 10:00:00;10;1115;0;218;0;1115
ES0031405997616001GX; 19/01/2024 11:00:00;11;1201;0;224;0;1201
ES0031405997616001GX; 19/01/2024 12:00:00;12;1235;0;240;0;1235
ES0031405997616001GX; 19/01/2024 13:00:00;13;1211;0;232;0;1211
ES0031405997616001GX; 19/01/2024 14:00:00;14;1205;0;233;0;1205
ES0031405997616001GX; 19/01/2024 15:00:00;15;1128;0;202;0;1128
ES0031405997616001GX; 19/01/2024 16:00:00;16;1117;0;211;0;1117
ES0031405997616001GX; 19/01/2024 17:00:00;17;1105;0;200;0;1105
ES0031405997616001GX; 19/01/2024 18:00:00;18;1021;0;177;0;1021
ES0031405997616001GX; 19/01/2024 19:00:00;19;970;0;168;0;970
ES0031405997616001GX; 19/01/2024 20:00:00;20;913;0;163;0;913
ES0031405997616001GX; 19/01/2024 21:00:00;21;845;0;155;0;845
ES0031405997616001GX; 19/01/2024 22:00:00;22;508;0;57;0;508
ES0031405997616001GX; 19/01/2024 23:00:00;23;403;0;17;0;403
ES0031405997616001GX; 19/01/2024 24:00:00;24;400;0;19;0;400
ES0031405997616001GX; 20/01/2024 01:00:00;1;378;0;3;1;378
ES0031405997616001GX; 20/01/2024 02:00:00;2;338;0;2;5;338
ES0031405997616001GX; 20/01/2024 03:00:00;3;326;0;0;5;326
ES0031405997616001GX; 20/01/2024 04:00:00;4;327;0;1;2;327
ES0031405997616001GX; 20/01/2024 05:00:00;5;324;0;1;4;324
ES0031405997616001GX; 20/01/2024 06:00:00;6;338;0;7;1;338
ES0031405997616001GX; 20/01/2024 07:00:00;7;389;0;24;0;389
ES0031405997616001GX; 20/01/2024 08:00:00;8;444;0;53;0;444
ES0031405997616001GX; 20/01/2024 09:00:00;9;574;0;70;0;574
ES0031405997616001GX; 20/01/2024 10:00:00;10;570;0;58;0;570
ES0031405997616001GX; 20/01/2024 11:00:00;11;560;0;53;0;560
ES0031405997616001GX; 20/01/2024 12:00:00;12;562;0;59;0;562
ES0031405997616001GX; 20/01/2024 13:00:00;13;562;0;55;0;562
ES0031405997616001GX; 20/01/2024 14:00:00;14;546;0;50;0;546
ES0031405997616001GX; 20/01/2024 15:00:00;15;553;0;59;0;553
ES0031405997616001GX; 20/01/2024 16:00:00;16;543;0;51;0;543
ES0031405997616001GX; 20/01/2024 17:00:00;17;571;0;53;0;571
ES0031405997616001GX; 20/01/2024 18:00:00;18;584;0;61;0;584
ES0031405997616001GX; 20/01/2024 19:00:00;19;577;0;63;0;577
ES0031405997616001GX; 20/01/2024 20:00:00;20;579;0;77;0;579
ES0031405997616001GX; 20/01/2024 21:00:00;21;544;0;57;0;544
ES0031405997616001GX; 20/01/2024 22:00:00;22;402;0;37;0;402
ES0031405997616001GX; 20/01/2024 23:00:00;23;330;0;16;0;330
ES0031405997616001GX; 20/01/2024 24:00:00;24;328;0;16;0;328
ES0031405997616001GX; 21/01/2024 01:00:00;1;319;0;14;0;319
ES0031405997616001GX; 21/01/2024 02:00:00;2;318;0;16;0;318
ES0031405997616001GX; 21/01/2024 03:00:00;3;322;0;16;0;322
ES0031405997616001GX; 21/01/2024 04:00:00;4;315;0;16;0;315
ES0031405997616001GX; 21/01/2024 05:00:00;5;314;0;14;0;314
ES0031405997616001GX; 21/01/2024 06:00:00;6;327;0;22;0;327
ES0031405997616001GX; 21/01/2024 07:00:00;7;366;0;40;0;366
ES0031405997616001GX; 21/01/2024 08:00:00;8;406;0;57;0;406
ES0031405997616001GX; 21/01/2024 09:00:00;9;515;0;101;0;515
ES0031405997616001GX; 21/01/2024 10:00:00;10;502;0;79;0;502
ES0031405997616001GX; 21/01/2024 11:00:00;11;504;0;78;0;504
ES0031405997616001GX; 21/01/2024 12:00:00;12;513;0;81;0;513
ES0031405997616001GX; 21/01/2024 13:00:00;13;522;0;84;0;522
ES0031405997616001GX; 21/01/2024 14:00:00;14;512;0;84;0;512
ES0031405997616001GX; 21/01/2024 15:00:00;15;508;0;84;0;508
ES0031405997616001GX; 21/01/2024 16:00:00;16;507;0;86;0;507
ES0031405997616001GX; 21/01/2024 17:00:00;17;508;0;80;0;508
ES0031405997616001GX; 21/01/2024 18:00:00;18;530;0;88;0;530
ES0031405997616001GX; 21/01/2024 19:00:00;19;515;0;71;0;515
ES0031405997616001GX; 21/01/2024 20:00:00;20;517;0;72;0;517
ES0031405997616001GX; 21/01/2024 21:00:00;21;502;0;63;0;502
ES0031405997616001GX; 21/01/2024 22:00:00;22;387;0;41;0;387
ES0031405997616001GX; 21/01/2024 23:00:00;23;320;0;16;0;320
ES0031405997616001GX; 21/01/2024 24:00:00;24;316;0;16;0;316
ES0031405997616001GX; 22/01/2024 01:00:00;1;324;0;14;0;324
ES0031405997616001GX; 22/01/2024 02:00:00;2;327;0;15;0;327
ES0031405997616001GX; 22/01/2024 03:00:00;3;326;0;18;0;326
ES0031405997616001GX; 22/01/2024 04:00:00;4;325;0;17;0;325
ES0031405997616001GX; 22/01/2024 05:00:00;5;331;0;17;0;331
ES0031405997616001GX; 22/01/2024 06:00:00;6;382;0;31;0;382
ES0031405997616001GX; 22/01/2024 07:00:00;7;493;0;53;0;493
ES0031405997616001GX; 22/01/2024 08:00:00;8;973;0;219;0;973
ES0031405997616001GX; 22/01/2024 09:00:00;9;1313;0;265;0;1313
ES0031405997616001GX; 22/01/2024 10:00:00;10;1306;0;246;0;1306
ES0031405997616001GX; 22/01/2024 11:00:00;11;1357;0;231;0;1357
ES0031405997616001GX; 22/01/2024 12:00:00;12;1351;0;223;0;1351
ES0031405997616001GX; 22/01/2024 13:00:00;13;1284;0;212;0;1284
ES0031405997616001GX; 22/01/2024 14:00:00;14;1271;0;199;0;1271
ES0031405997616001GX; 22/01/2024 15:00:00;15;1234;0;185;0;1234
ES0031405997616001GX; 22/01/2024 16:00:00;16;1231;0;183;0;1231
ES0031405997616001GX; 22/01/2024 17:00:00;17;1202;0;174;0;1202
ES0031405997616001GX; 22/01/2024 18:00:00;18;1161;0;169;0;1161
ES0031405997616001GX; 22/01/2024 19:00:00;19;1080;0;161;0;1080
ES0031405997616001GX; 22/01/2024 20:00:00;20;976;0;156;0;976
ES0031405997616001GX; 22/01/2024 21:00:00;21;842;0;151;0;842
ES0031405997616001GX; 22/01/2024 22:00:00;22;506;0;54;0;506
ES0031405997616001GX; 22/01/2024 23:00:00;23;411;0;19;0;411
ES0031405997616001GX; 22/01/2024 24:00:00;24;404;0;20;0;404
ES0031405997616001GX; 23/01/2024 01:00:00;1;365;0;6;0;365
ES0031405997616001GX; 23/01/2024 02:00:00;2;325;0;3;1;325
ES0031405997616001GX; 23/01/2024 03:00:00;3;320;0;2;0;320
ES0031405997616001GX; 23/01/2024 04:00:00;4;319;0;6;0;319
ES0031405997616001GX; 23/01/2024 05:00:00;5;314;0;2;1;314
ES0031405997616001GX; 23/01/2024 06:00:00;6;349;0;8;0;349
ES0031405997616001GX; 23/01/2024 07:00:00;7;497;0;39;0;497
ES0031405997616001GX; 23/01/2024 08:00:00;8;911;0;191;0;911
ES0031405997616001GX; 23/01/2024 09:00:00;9;1183;0;244;0;1183
ES0031405997616001GX; 23/01/2024 10:00:00;10;1223;0;213;0;1223
ES0031405997616001GX; 23/01/2024 11:00:00;11;1269;0;208;0;1269
ES0031405997616001GX; 23/01/2024 12:00:00;12;1281;0;211;0;1281
ES0031405997616001GX; 23/01/2024 13:00:00;13;1205;0;190;0;1205
ES0031405997616001GX; 23/01/2024 14:00:00;14;1225;0;191;0;1225
ES0031405997616001GX; 23/01/2024 15:00:00;15;1235;0;185;0;1235
ES0031405997616001GX; 23/01/2024 16:00:00;16;1211;0;179;0;1211
ES0031405997616001GX; 23/01/2024 17:00:00;17;1229;0;188;0;1229
ES0031405997616001GX; 23/01/2024 18:00:00;18;1191;0;184;0;1191
ES0031405997616001GX; 23/01/2024 19:00:00;19;1080;0;173;0;1080
ES0031405997616001GX; 23/01/2024 20:00:00;20;973;0;162;0;973
ES0031405997616001GX; 23/01/2024 21:00:00;21;899;0;183;0;899
ES0031405997616001GX; 23/01/2024 22:00:00;22;533;0;46;0;533
ES0031405997616001GX; 23/01/2024 23:00:00;23;413;0;35;0;413
ES0031405997616001GX; 23/01/2024 24:00:00;24;408;0;36;0;408
ES0031405997616001GX; 24/01/2024 01:00:00;1;394;0;27;0;394
ES0031405997616001GX; 24/01/2024 02:00:00;2;351;0;22;0;351
ES0031405997616001GX; 24/01/2024 03:00:00;3;342;0;21;0;342
ES0031405997616001GX; 24/01/2024 04:00:00;4;343;0;21;0;343
ES0031405997616001GX; 24/01/2024 05:00:00;5;339;0;17;0;339
ES0031405997616001GX; 24/01/2024 06:00:00;6;389;0;31;0;389
ES0031405997616001GX; 24/01/2024 07:00:00;7;506;0;53;0;506
ES0031405997616001GX; 24/01/2024 08:00:00;8;918;0;199;0;918
ES0031405997616001GX; 24/01/2024 09:00:00;9;1203;0;266;0;1203
ES0031405997616001GX; 24/01/2024 10:00:00;10;1220;0;224;0;1220
ES0031405997616001GX; 24/01/2024 11:00:00;11;1284;0;230;0;1284
ES0031405997616001GX; 24/01/2024 12:00:00;12;1261;0;216;0;1261
ES0031405997616001GX; 24/01/2024 13:00:00;13;1215;0;215;0;1215
ES0031405997616001GX; 24/01/2024 14:00:00;14;1214;0;217;0;1214
ES0031405997616001GX; 24/01/2024 15:00:00;15;1203;0;212;0;1203
ES0031405997616001GX; 24/01/2024 16:00:00;16;1119;0;174;0;1119
ES0031405997616001GX; 24/01/2024 17:00:00;17;1145;0;197;0;1145
ES0031405997616001GX; 24/01/2024 18:00:00;18;1072;0;165;0;1072
ES0031405997616001GX; 24/01/2024 19:00:00;19;1031;0;170;0;1031
ES0031405997616001GX; 24/01/2024 20:00:00;20;957;0;176;0;957
ES0031405997616001GX; 24/01/2024 21:00:00;21;836;0;136;0;836
ES0031405997616001GX; 24/01/2024 22:00:00;22;519;0;28;0;519
ES0031405997616001GX; 24/01/2024 23:00:00;23;412;0;34;0;412
ES0031405997616001GX; 24/01/2024 24:00:00;24;407;0;36;0;407
ES0031405997616001GX; 25/01/2024 01:00:00;1;370;0;21;0;370
ES0031405997616001GX; 25/01/2024 02:00:00;2;328;0;15;0;328
ES0031405997616001GX; 25/01/2024 03:00:00;3;320;0;14;0;320
ES0031405997616001GX; 25/01/2024 04:00:00;4;325;0;19;0;325
ES0031405997616001GX; 25/01/2024 05:00:00;5;319;0;13;0;319
ES0031405997616001GX; 25/01/2024 06:00:00;6;353;0;22;0;353
ES0031405997616001GX; 25/01/2024 07:00:00;7;505;0;54;0;505
ES0031405997616001GX; 25/01/2024 08:00:00;8;884;0;181;0;884
ES0031405997616001GX; 25/01/2024 09:00:00;9;1200;0;244;0;1200
ES0031405997616001GX; 25/01/2024 10:00:00;10;1215;0;193;0;1215
ES0031405997616001GX; 25/01/2024 11:00:00;11;1258;0;198;0;1258
ES0031405997616001GX; 25/01/2024 12:00:00;12;1287;0;202;0;1287
ES0031405997616001GX; 25/01/2024 13:00:00;13;1251;0;193;0;1251
ES0031405997616001GX; 25/01/2024 14:00:00;14;1268;0;202;0;1268
ES0031405997616001GX; 25/01/2024 15:00:00;15;1234;0;187;0;1234
ES0031405997616001GX; 25/01/2024 16:00:00;16;1139;0;165;0;1139
ES0031405997616001GX; 25/01/2024 17:00:00;17;1137;0;157;0;1137
ES0031405997616001GX; 25/01/2024 18:00:00;18;1127;0;161;0;1127
ES0031405997616001GX; 25/01/2024 19:00:00;19;1071;0;158;0;1071
ES0031405997616001GX; 25/01/2024 20:00:00;20;1000;0;166;0;1000
ES0031405997616001GX; 25/01/2024 21:00:00;21;849;0;131;0;849
ES0031405997616001GX; 25/01/2024 22:00:00;22;543;0;71;0;543
ES0031405997616001GX; 25/01/2024 23:00:00;23;414;0;37;0;414
ES0031405997616001GX; 25/01/2024 24:00:00;24;410;0;37;0;410
ES0031405997616001GX; 26/01/2024 01:00:00;1;394;0;25;0;394
ES0031405997616001GX; 26/01/2024 02:00:00;2;352;0;21;0;352
ES0031405997616001GX; 26/01/2024 03:00:00;3;340;0;18;0;340
ES0031405997616001GX; 26/01/2024 04:00:00;4;339;0;19;0;339
ES0031405997616001GX; 26/01/2024 05:00:00;5;335;0;16;0;335
ES0031405997616001GX; 26/01/2024 06:00:00;6;393;0;31;0;393
ES0031405997616001GX; 26/01/2024 07:00:00;7;508;0;52;0;508
ES0031405997616001GX; 26/01/2024 08:00:00;8;862;0;186;0;862
ES0031405997616001GX; 26/01/2024 09:00:00;9;1119;0;208;0;1119
ES0031405997616001GX; 26/01/2024 10:00:00;10;1123;0;172;0;1123
ES0031405997616001GX; 26/01/2024 11:00:00;11;1198;0;180;0;1198
ES0031405997616001GX; 26/01/2024 12:00:00;12;1205;0;171;0;1205
ES0031405997616001GX; 26/01/2024 13:00:00;13;1164;0;172;0;1164
ES0031405997616001GX; 26/01/2024 14:00:00;14;1135;0;170;0;1135
ES0031405997616001GX; 26/01/2024 15:00:00;15;1090;0;153;0;1090
ES0031405997616001GX; 26/01/2024 16:00:00;16;1044;0;137;0;1044
ES0031405997616001GX; 26/01/2024 17:00:00;17;1050;0;150;0;1050
ES0031405997616001GX; 26/01/2024 18:00:00;18;972;0;131;0;972
ES0031405997616001GX; 26/01/2024 19:00:00;19;942;0;144;0;942
ES0031405997616001GX; 26/01/2024 20:00:00;20;867;0;148;0;867
ES0031405997616001GX; 26/01/2024 21:00:00;21;768;0;145;0;768
ES0031405997616001GX; 26/01/2024 22:00:00;22;493;0;48;0;493
ES0031405997616001GX; 26/01/2024 23:00:00;23;408;0;18;0;408
ES0031405997616001GX; 26/01/2024 24:00:00;24;405;0;20;0;405
ES0031405997616001GX; 27/01/2024 01:00:00;1;366;0;4;2;366
ES0031405997616001GX; 27/01/2024 02:00:00;2;326;0;0;5;326
ES0031405997616001GX; 27/01/2024 03:00:00;3;316;0;0;9;316
ES0031405997616001GX; 27/01/2024 04:00:00;4;315;0;1;6;315
ES0031405997616001GX; 27/01/2024 05:00:00;5;314;0;1;7;314
ES0031405997616001GX; 27/01/2024 06:00:00;6;323;0;4;5;323
ES0031405997616001GX; 27/01/2024 07:00:00;7;377;0;19;0;377
ES0031405997616001GX; 27/01/2024 08:00:00;8;435;0;44;0;435
ES0031405997616001GX; 27/01/2024 09:00:00;9;551;0;83;0;551
ES0031405997616001GX; 27/01/2024 10:00:00;10;554;0;55;0;554
ES0031405997616001GX; 27/01/2024 11:00:00;11;553;0;51;0;553
ES0031405997616001GX; 27/01/2024 12:00:00;12;561;0;56;0;561
ES0031405997616001GX; 27/01/2024 13:00:00;13;583;0;64;0;583
ES0031405997616001GX; 27/01/2024 14:00:00;14;593;0;64;0;593
ES0031405997616001GX; 27/01/2024 15:00:00;15;539;0;70;0;539
ES0031405997616001GX; 27/01/2024 16:00:00;16;501;0;69;0;501
ES0031405997616001GX; 27/01/2024 17:00:00;17;502;0;70;0;502
ES0031405997616001GX; 27/01/2024 18:00:00;18;498;0;62;0;498
ES0031405997616001GX; 27/01/2024 19:00:00;19;523;0;76;0;523
ES0031405997616001GX; 27/01/2024 20:00:00;20;514;0;66;0;514
ES0031405997616001GX; 27/01/2024 21:00:00;21;527;0;75;0;527
ES0031405997616001GX; 27/01/2024 22:00:00;22;408;0;39;0;408
ES0031405997616001GX; 27/01/2024 23:00:00;23;338;0;13;0;338
ES0031405997616001GX; 27/01/2024 24:00:00;24;337;0;17;0;337
ES0031405997616001GX; 28/01/2024 01:00:00;1;342;0;17;0;342
ES0031405997616001GX; 28/01/2024 02:00:00;2;339;0;14;0;339
ES0031405997616001GX; 28/01/2024 03:00:00;3;341;0;16;0;341
ES0031405997616001GX; 28/01/2024 04:00:00;4;344;0;15;0;344
ES0031405997616001GX; 28/01/2024 05:00:00;5;346;0;17;0;346
ES0031405997616001GX; 28/01/2024 06:00:00;6;362;0;23;0;362
ES0031405997616001GX; 28/01/2024 07:00:00;7;415;0;38;0;415
ES0031405997616001GX; 28/01/2024 08:00:00;8;456;0;51;0;456
ES0031405997616001GX; 28/01/2024 09:00:00;9;516;0;81;0;516
ES0031405997616001GX; 28/01/2024 10:00:00;10;492;0;63;0;492
ES0031405997616001GX; 28/01/2024 11:00:00;11;505;0;70;0;505
ES0031405997616001GX; 28/01/2024 12:00:00;12;498;0;62;0;498
ES0031405997616001GX; 28/01/2024 13:00:00;13;507;0;60;0;507
ES0031405997616001GX; 28/01/2024 14:00:00;14;498;0;61;0;498
ES0031405997616001GX; 28/01/2024 15:00:00;15;509;0;67;0;509
ES0031405997616001GX; 28/01/2024 16:00:00;16;505;0;67;0;505
ES0031405997616001GX; 28/01/2024 17:00:00;17;519;0;75;0;519
ES0031405997616001GX; 28/01/2024 18:00:00;18;508;0;58;0;508
ES0031405997616001GX; 28/01/2024 19:00:00;19;520;0;60;0;520
ES0031405997616001GX; 28/01/2024 20:00:00;20;512;0;59;0;512
ES0031405997616001GX; 28/01/2024 21:00:00;21;500;0;58;0;500
ES0031405997616001GX; 28/01/2024 22:00:00;22;402;0;42;0;402
ES0031405997616001GX; 28/01/2024 23:00:00;23;342;0;17;0;342
ES0031405997616001GX; 28/01/2024 24:00:00;24;345;0;19;0;345
ES0031405997616001GX; 29/01/2024 01:00:00;1;331;0;16;0;331
ES0031405997616001GX; 29/01/2024 02:00:00;2;328;0;13;0;328
ES0031405997616001GX; 29/01/2024 03:00:00;3;330;0;13;0;330
ES0031405997616001GX; 29/01/2024 04:00:00;4;327;0;11;0;327
ES0031405997616001GX; 29/01/2024 05:00:00;5;331;0;11;0;331
ES0031405997616001GX; 29/01/2024 06:00:00;6;393;0;31;0;393
ES0031405997616001GX; 29/01/2024 07:00:00;7;497;0;52;0;497
ES0031405997616001GX; 29/01/2024 08:00:00;8;934;0;215;0;934
ES0031405997616001GX; 29/01/2024 09:00:00;9;1214;0;254;0;1214
ES0031405997616001GX; 29/01/2024 10:00:00;10;1199;0;201;0;1199
ES0031405997616001GX; 29/01/2024 11:00:00;11;1279;0;200;0;1279
ES0031405997616001GX; 29/01/2024 12:00:00;12;1290;0;201;0;1290
ES0031405997616001GX; 29/01/2024 13:00:00;13;1227;0;186;0;1227
ES0031405997616001GX; 29/01/2024 14:00:00;14;1243;0;192;0;1243
ES0031405997616001GX; 29/01/2024 15:00:00;15;1223;0;180;0;1223
ES0031405997616001GX; 29/01/2024 16:00:00;16;1171;0;170;0;1171
ES0031405997616001GX; 29/01/2024 17:00:00;17;1194;0;177;0;1194
ES0031405997616001GX; 29/01/2024 18:00:00;18;1178;0;164;0;1178
ES0031405997616001GX; 29/01/2024 19:00:00;19;1080;0;160;0;1080
ES0031405997616001GX; 29/01/2024 20:00:00;20;960;0;156;0;960
ES0031405997616001GX; 29/01/2024 21:00:00;21;831;0;131;0;831
ES0031405997616001GX; 29/01/2024 22:00:00;22;487;0;52;0;487
ES0031405997616001GX; 29/01/2024 23:00:00;23;402;0;19;0;402
ES0031405997616001GX; 29/01/2024 24:00:00;24;395;0;18;0;395
ES0031405997616001GX; 30/01/2024 01:00:00;1;375;0;7;0;375
ES0031405997616001GX; 30/01/2024 02:00:00;2;340;0;7;1;340
ES0031405997616001GX; 30/01/2024 03:00:00;3;326;0;5;0;326
ES0031405997616001GX; 30/01/2024 04:00:00;4;326;0;4;2;326
ES0031405997616001GX; 30/01/2024 05:00:00;5;328;0;6;1;328
ES0031405997616001GX; 30/01/2024 06:00:00;6;365;0;10;0;365
ES0031405997616001GX; 30/01/2024 07:00:00;7;512;0;40;0;512
ES0031405997616001GX; 30/01/2024 08:00:00;8;866;0;189;0;866
ES0031405997616001GX; 30/01/2024 09:00:00;9;1114;0;209;0;1114
ES0031405997616001GX; 30/01/2024 10:00:00;10;1174;0;192;0;1174
ES0031405997616001GX; 30/01/2024 11:00:00;11;1257;0;203;0;1257
ES0031405997616001GX; 30/01/2024 12:00:00;12;1299;0;217;0;1299
ES0031405997616001GX; 30/01/2024 13:00:00;13;1233;0;207;0;1233
ES0031405997616001GX; 30/01/2024 14:00:00;14;1207;0;202;0;1207
ES0031405997616001GX; 30/01/2024 15:00:00;15;1182;0;193;0;1182
ES0031405997616001GX; 30/01/2024 16:00:00;16;1200;0;208;0;1200
ES0031405997616001GX; 30/01/2024 17:00:00;17;1159;0;189;0;1159
ES0031405997616001GX; 30/01/2024 18:00:00;18;1186;0;207;0;1186
ES0031405997616001GX; 30/01/2024 19:00:00;19;1049;0;179;0;1049
ES0031405997616001GX; 30/01/2024 20:00:00;20;960;0;171;0;960
ES0031405997616001GX; 30/01/2024 21:00:00;21;886;0;159;0;886
ES0031405997616001GX; 30/01/2024 22:00:00;22;501;0;36;0;501
ES0031405997616001GX; 30/01/2024 23:00:00;23;406;0;33;0;406
ES0031405997616001GX; 30/01/2024 24:00:00;24;400;0;35;0;400
ES0031405997616001GX; 31/01/2024 01:00:00;1;369;0;23;0;369
ES0031405997616001GX; 31/01/2024 02:00:00;2;324;0;15;0;324
ES0031405997616001GX; 31/01/2024 03:00:00;3;316;0;14;0;316
ES0031405997616001GX; 31/01/2024 04:00:00;4;314;0;15;0;314
ES0031405997616001GX; 31/01/2024 05:00:00;5;312;0;13;0;312
ES0031405997616001GX; 31/01/2024 06:00:00;6;353;0;21;0;353
ES0031405997616001GX; 31/01/2024 07:00:00;7;501;0;48;0;501
ES0031405997616001GX; 31/01/2024 08:00:00;8;858;0;180;0;858
ES0031405997616001GX; 31/01/2024 09:00:00;9;1110;0;240;0;1110
ES0031405997616001GX; 31/01/2024 10:00:00;10;1122;0;211;0;1122
ES0031405997616001GX; 31/01/2024 11:00:00;11;1200;0;215;0;1200
ES0031405997616001GX; 31/01/2024 12:00:00;12;1232;0;215;0;1232
ES0031405997616001GX; 31/01/2024 13:00:00;13;1164;0;196;0;1164
ES0031405997616001GX; 31/01/2024 14:00:00;14;1190;0;214;0;1190
ES0031405997616001GX; 31/01/2024 15:00:00;15;1140;0;189;0;1140
ES0031405997616001GX; 31/01/2024 16:00:00;16;1136;0;199;0;1136
ES0031405997616001GX; 31/01/2024 17:00:00;17;1087;0;171;0;1087
ES0031405997616001GX; 31/01/2024 18:00:00;18;1055;0;178;0;1055
ES0031405997616001GX; 31/01/2024 19:00:00;19;978;0;173;0;978
